datetime,ret
2024-10-11,-0.019909644253509162
2024-10-14,0.007249626230191097
2024-10-15,-0.012357389507340444
2024-10-16,-0.016839217258452166
2024-10-17,-0.010476882447017721
2024-10-18,-0.005100388265192546
2024-10-21,-0.01532160272548333
2024-10-22,-0.0008631768419204988
2024-10-23,-0.03405153679946904
2024-10-24,0.00837090168260013
2024-10-25,-0.0014045117550813835
2024-10-28,-7.645589451954482e-05
2024-10-29,-0.005259209594162484
2024-10-30,-0.000992345396247818
2024-10-31,0.00482416812917319
2024-11-01,7.098052047527226e-05
2024-11-04,-0.014668018133912941
2024-11-05,0.01916922696105572
2024-11-06,-0.03331598060549268
2024-11-07,0.0186206665816544
2024-11-08,-0.003673374779937122
2024-11-11,0.01178287557185076
2024-11-12,-0.004663484274359586
2024-11-13,-0.027053273434175407
2024-11-14,0.003188693492013117
2024-11-15,-0.031508040875074084
2024-11-18,0.02347715732952871
2024-11-19,0.028468465539916776
2024-11-20,0.005145462318641547
2024-11-21,0.016911283399211552
2024-11-22,-0.005789109592881592
2024-11-25,-0.011249673361173329
2024-11-26,-0.008667498343186697
2024-11-27,0.03290235958572385
2024-11-29,-0.04978169544974187
2024-12-02,0.009725899538012728
2024-12-03,0.004519918681621382
2024-12-04,-0.015855641624454186
2024-12-05,0.01581492756409153
2024-12-06,0.001202765898479008
2024-12-09,0.009333467015328889
2024-12-10,-0.023967885441617653
2024-12-11,-0.01921382028486618
2024-12-12,0.0013710292005959523
2024-12-13,-0.018797881944469075
2024-12-16,-0.016854242342014047
2024-12-17,0.0005674021233181836
2024-12-18,0.005199093810179578
2024-12-19,-0.05671319231492322
2024-12-20,-0.019916715476071545
2024-12-23,0.025191369362179916
2024-12-24,-0.002256452658100594
2024-12-26,5.7715102895317116e-05
2024-12-27,0.0019405624545723033
2024-12-30,0.00220630346301931
2024-12-31,0.001112027662285131
