datetime,ret
2024-10-10,-0.007112149876824403
2024-10-11,0.011459976240790315
2024-10-14,0.0023831254881701014
2024-10-15,-0.003740893038177262
2024-10-16,0.005542876969165
2024-10-17,-0.002967281675931188
2024-10-18,0.002249582436230524
2024-10-21,-0.0101925235392053
2024-10-22,0.0025545670275541887
2024-10-23,-0.015172032740469854
2024-10-24,0.00027807848267835666
2024-10-25,0.0001388599579525973
2024-10-28,0.013090252863908525
2024-10-29,-0.00482497706422913
2024-10-30,-0.001022781348005375
2024-10-31,-0.014503726323842336
2024-11-01,0.008297244881359411
2024-11-04,0.002706563031631415
2024-11-05,0.016794295924174252
2024-11-06,0.02257776052511762
2024-11-07,0.01147005345076324
2024-11-08,0.008019016183848038
2024-11-11,0.010066255577092509
2024-11-12,-0.016652899147436062
2024-11-13,0.005362316410087997
2024-11-14,-0.011693603840593148
2024-11-15,-0.009044490297390406
2024-11-18,0.010117028664225591
2024-11-19,0.005975193529242695
2024-11-20,-0.0054077662502479695
2024-11-21,0.01568445935900309
2024-11-22,0.015230511994655416
2024-11-25,0.02215016546827453
2024-11-26,-0.00749946689198866
2024-11-27,-0.004221645707853883
2024-11-29,0.0034148316448581184
2024-12-02,0.020288066610699707
2024-12-03,-0.00391314643201035
2024-12-04,0.0062883140663516635
2024-12-05,-0.006875843715374086
2024-12-06,0.009665257512819325
2024-12-09,-0.007391531398489248
2024-12-10,-0.01476018445629057
2024-12-11,0.0059687094534091045
2024-12-12,-0.0019084843743017998
2024-12-13,-0.0071840240880709505
2024-12-16,-0.006330348944337594
2024-12-17,-0.00929642672763542
2024-12-18,-0.038735634467511826
2024-12-19,-0.00299471130908302
2024-12-20,0.024257095523113836
2024-12-23,-0.003120936479462655
2024-12-24,0.010904600872964298
2024-12-26,-0.004175008689918935
2024-12-27,-0.0177929825157096
2024-12-30,-0.014931276773605062
2024-12-31,-0.004056061036074365
