datetime,ret
2024-10-10,0.00583149810073591
2024-10-11,0.004759510361113994
2024-10-14,0.004613345953487613
2024-10-15,-0.0013479002069456403
2024-10-16,0.012741709855349503
2024-10-17,-0.00927179146493673
2024-10-18,0.0015164966309926253
2024-10-21,-0.0037401804727824617
2024-10-22,0.0027200599163719197
2024-10-23,-0.029343543925491655
2024-10-24,0.010862221588890053
2024-10-25,0.011601680548068982
2024-10-28,-0.00047918138893365825
2024-10-29,0.005606223937576482
2024-10-30,-0.019092401005842863
2024-10-31,-0.010033171244994699
2024-11-01,-0.0005368286275583278
2024-11-04,0.0009354740974680809
2024-11-05,0.0034095432610077303
2024-11-06,-0.015258908516957992
2024-11-07,0.004678030365609986
2024-11-08,0.0008716161317892102
2024-11-11,0.006720788755506968
2024-11-12,-0.020788086075648637
2024-11-13,0.001870973060700054
2024-11-14,-0.00017058841493899912
2024-11-15,-0.011901916940228574
2024-11-18,0.008353324123503647
2024-11-19,0.01333841904613875
2024-11-20,0.008723214296091797
2024-11-21,0.011441911152843431
2024-11-22,0.004808632101595656
2024-11-25,0.013410183148410804
2024-11-26,0.00419613708638078
2024-11-27,0.0035492508571275394
2024-11-29,0.005695303242634564
2024-12-02,0.015895877494207955
2024-12-03,-0.0028825702832141475
2024-12-04,0.00011217412374153746
2024-12-05,-0.009371019565651562
2024-12-06,0.010311441963753554
2024-12-09,0.0199732357380924
2024-12-10,-0.007841348745384336
2024-12-11,-5.16537638289849e-05
2024-12-12,-0.005449529267933184
2024-12-13,0.0022127686954491743
2024-12-16,-0.009168183991987822
2024-12-17,-0.004381197603118281
2024-12-18,7.001667503336861e-06
2024-12-19,-0.020370812324482568
2024-12-20,0.002615305220234454
2024-12-23,0.0077318553263312495
2024-12-24,-0.0013953204416032872
2024-12-26,0.0014629674526043246
2024-12-27,-0.003927854098057626
2024-12-30,-0.003900882809562356
2024-12-31,0.004144962445385758
